public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-06-03T03:17:03.000Z,738570164812156929,A sober reminder. #depressed #depression #suicide #bpd #mentalhealth http://someurl,everyone,738570164812156929,Instagram,725272264871022592,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-31T02:31:35.000Z,737471557841395712,"amo meus grupos no whatsapp piranhas, meninas sereias, #pale #sad #depressed ! MELHORES GRUPOS !",everyone,737471557841395712,Twitter Web Client,592382661,pt,#depressed,{'place_id': '97bcdfca1a2dca59'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T23:44:15.000Z,736342284980129792,SEGUE A PAG? | #boanoite #boa #night #noite #depressed #depressao #amor #cortes #girls #tumblr #tbt #segue #curte #l... http://someurl,everyone,736342284980129792,IFTTT,4613209594,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T01:50:06.000Z,736011568052207616,Part 2 #depressed #anime #love #relatable http://someurl,everyone,736011568052207616,IFTTT,3907638616,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2016-05-26T23:07:18.000Z,735970596916465664,"@someuser ele era #depressed conheceu um youtuber que tirou ele da fossa, depois foi morar com esse youtuber e agora eles namoram",everyone,735969706172133377,Twitter Web Client,2382580467,pt,#depressed,,"[{'type': 'replied_to', 'id': '735969706172133377'}]",1306144321
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-25T08:04:41.000Z,735381057462226944,Me af | #sadday #depression #depressed #softgrunge #grunge #quotes #ana #mia #bulimic #buli... http://someurl http://someurl,everyone,735381057462226944,IFTTT,727957950556450817,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-25T03:12:04.000Z,735307417462923264,#dead #depressed #depression #help #anxiety #alone #secretsociety #selfharrm #selfhate #bodyshame #lonely by um.dep... http://someurl,everyone,735307417462923264,IFTTT,711529311845617664,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-05-17T17:51:00.000Z,732629507086159873,Ia buscar uns lenços no supermercado e ñ consegui chegar à prateleira de cima| #depressed,everyone,732629507086159873,Twitter for iPhone,229992415,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-16T15:50:59.000Z,732236914053550080,E invece ...| #sad #unhappy #cry #crying #instasad #break #sadness #depressed #tears @someuser http://someurl http://someurl,everyone,732236914053550080,IFTTT,727957950556450817,it,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-14T00:10:46.000Z,731275525507981313,Hehe| | #depressed #rats #mice #cute #happy #animals #love #friday #anxiety http://someurl,everyone,731275525507981313,IFTTT,718875475045560322,tl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-13T19:56:19.000Z,731211489584005120,"Foto propia, texto tumblr📷| .| .| .| #sad #unhappy #cry #crying #instasad #suicida #sadness #depressed #tears  #Hipster... http://someurl",everyone,731211489584005120,IFTTT,711529311845617664,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-05-11T15:07:11.000Z,730413953579257857,@someuser same level as 👹 #depressed,everyone,730413074880978944,Twitter for iPhone,352852386,es,#depressed,,"[{'type': 'replied_to', 'id': '730413074880978944'}]",418138381
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-11T09:20:28.000Z,730326696948178944,"Humano e verdadeiro! #ler #verdadeiro #depressed @ São Paulo, Brazil http://someurl",everyone,730326696948178944,Instagram,43270412,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-09T21:00:18.000Z,729778041237458948,só quero ser feliz #whitegirl #depressed #justme #tumblr,everyone,729778041237458948,Twitter Web Client,1600582705,pt,#depressed,{'place_id': '2183f9157f04e369'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-09T13:14:30.000Z,729660817558388736,"Felicidade de pobre dura pouco mesmo viu. Fiquei feliz até saber que eu ia pra Argentina esse mês. Que pena, não vou mais. To #depressed 🙄😂",everyone,729660817558388736,Twitter for iPhone,239980307,pt,#depressed,{'place_id': '6cd721fcc1ee5b2d'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-08T05:29:49.000Z,729181489477386240,Adorable 😻😻😭🙀❤️| -| ✖️ @someuser ✖️| -| -| -| #emo #scene #emogirl #scenehair #bluehair #depressed #new #girl #bored #lo... http://someurl,everyone,729181489477386240,IFTTT,711529311845617664,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-07T22:23:48.000Z,729074279690686464,Zero emotion •| •| •| •| #letmedie #sadquotes #depressed | #depressionquotes #grungequotes #sadquotepage #suicidal #kill... http://someurl,everyone,729074279690686464,IFTTT,4069842253,eu,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-07T04:55:06.000Z,728810365853663232,Part2 #depression #depressed #depressededit #idontcare #imnothing http://someurl,everyone,728810365853663232,Twitter Web Client,3474651673,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-02T22:45:39.000Z,727267839552409600,"desisto de tentar estudar a estas horas, só estou a pensar em merda que me deixa #sad #emo #depressed",everyone,727267839552409600,Twitter for iPhone,2742876627,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-02T00:41:35.000Z,726934628074803201,"Df não resistir, muito bem feita #NowPlaying #depressed de scarlett_caroline23 ♫ http://someurl",everyone,726934628074803201,Spotify,85426899,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-05-01T01:12:10.000Z,726579935511478272,Me af| | #bdsm #kitten #depressed #lonely #grungesex #softgrunge #princess #vodka #daddy #bodypositive #hickies #grun... http://someurl,everyone,726579935511478272,IFTTT,711529311845617664,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-27T03:54:57.000Z,725171348171935744,Porque todo brasileiro é procrastinador!!!| #semanadeprovas #faculdade #biologia #depressed... http://someurl,everyone,725171348171935744,Instagram,322297583,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-49.35881987, -25.44679568]}, 'place_id': '6d5542f8d837770d'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-27T01:00:28.000Z,725127437890150400,"Ainda é terça-feira. #sad #depressed #notamused #instacat #blackcat #cat @ Rio de Janeiro, Brazil http://someurl",everyone,725127437890150400,Instagram,21826222,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-25T03:28:09.000Z,724439829178658816,Hehe!| •| •| •| •| •| •| •| #love #life #smile #kind #kindness #joy #you #yourself #depression #depressed #cutting #slice #... http://someurl,everyone,724439829178658816,IFTTT,720418833018695682,tl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-24T18:50:05.000Z,724309451872866306,Estado depresivo de domingo // Depresive sunday style - Simulando/Simulating #depresivo #depressed #domingo #sunday... http://someurl,everyone,724309451872866306,IFTTT,4662995131,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2016-04-21T09:18:04.000Z,723078335929171968,Dipriçao è foudxida| Si calhà ouje à soicide | Só muonto troxa ninguém gosti di mi | #depressed,everyone,723078335929171968,Twitter for Android,4209043108,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-17T21:14:51.000Z,721809168815034368,Citaloswag 💊|  #depressed #depression #sad #suicidal #suicide #ana #cutting #anxiety #alone #anorexia #fat #worthles... http://someurl,everyone,721809168815034368,IFTTT,711529311845617664,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-16T19:27:33.000Z,721419780260016128,el xperia ta7 je flous #VDM #FML #GMK #endoftheworld  #sad  #mad  #depressed  #wannadie,everyone,721419780260016128,Twitter Web Client,33475028,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-15T11:08:09.000Z,720931712323031040,Ore ! Ele tem poder pra tirar essa tristeza da alma #depressao #depressed #psalm #psalm #deus... http://someurl,everyone,720931712323031040,Instagram,313749806,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-13T19:52:30.000Z,720338894458216449,Com medo estou... | #sad #school #medo #gay #life #depressed @ Ipatinga http://someurl,everyone,720338894458216449,Instagram,1604079240,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-42.53333333, -19.5]}, 'place_id': '5df22381a3fa4011'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-13T04:21:15.000Z,720104538083106816,2015 termino mto #depressed,everyone,720104538083106816,Twitter for Android,336236806,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-04-12T21:08:01.000Z,719995513341403136,A diana hoje disse que estava mais gorda #depressed ahahahhahah,everyone,719995513341403136,Twitter for Android,4017054983,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-06T03:50:56.000Z,717560192074915842,Um poeminha ja que estava com saudades de postar minhas composiçoes 💖   #askanamia #depressed http://someurl,everyone,717560192074915842,Twitter for Android,3130878040,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-04T06:12:23.000Z,716871016836947968,Hello darkness my old friend 🎵 #sad #darkness #depressed @ Pq.Tietê http://someurl,everyone,716871016836947968,Instagram,1000273806,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-46.67686833, -23.46129685]}, 'place_id': '68e019afec7d0ba5'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-03T20:07:22.000Z,716718757989715968,#depressed va o k,everyone,716718757989715968,Twitter for Android,500052833,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-03T17:31:38.000Z,716679567793106945,Solitude VI| | @someuser  #miserable_men #lonely #depressed #metro #subway #travel #nysubway #ny #newyork #whatami... http://someurl,everyone,716679567793106945,IFTTT,711529311845617664,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-04-02T23:26:47.000Z,716406554451320832,"Parece que o jogo virou, não é mesmo? #burrão #táfoda #depressed #Saturday #Sabado #arquitortura... http://someurl",everyone,716406554451320832,Instagram,58054514,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-60.69541994, 2.83435932]}, 'place_id': 'ef4296e721b70dfe'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-24T04:35:25.000Z,712860347888230401,Me af 😇👑💖| ☆| #sad #depressed #suicidal #tumblr #sayings #quotes #idk #tbh #edm #music #plur... http://someurl http://someurl,everyone,712860347888230401,IFTTT,3413384299,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-03-23T17:00:49.000Z,712685543117746176,inclusive acho que eu fazia parte de uma comunidade no orkut do tipo: quero um mr darcy| | #depressed,everyone,712685543117746176,Twitter Web Client,20086007,pt,#depressed,{'place_id': '1b107df3ccc0aaa1'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-03-20T03:27:45.000Z,711393765135618048,Estado sentimental #estado #relacion #sentimental #bored #depressed #boring #room #simpson... http://someurl http://someurl,everyone,711393765135618048,IFTTT,46759117,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-03-20T03:27:37.000Z,711393732365570048,Estado sentimental #estado #relacion #sentimental #bored #depressed #boring #room #simpsons... http://someurl,everyone,711393732365570048,Instagram,46759117,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-19T21:33:21.000Z,711304578206027776,"Este é meu estado emocional, #depressed #Depre #amorplatonico #foda #sofrencia #precisodela http://someurl",everyone,711304578206027776,Instagram,890257728,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-03-18T23:10:40.000Z,710966678872571904,Que sorteio ? eu sempre fico de fora das coisas legas desse fandom #depressed  http://someurl,everyone,710966678872571904,Twitter Web Client,361555687,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-14T13:47:36.000Z,709375428109029376,Anti-depressant | | #depressed #taylorswift #ts1989... http://someurl,everyone,709375428109029376,Instagram,393587330,pt,#depressed,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-03-14T07:41:24.000Z,709283273831219202,@someuser por ser difícil saltas logo p outra? Ok n preciso de gente temporária na minha vida #depressed #xau,everyone,709160325787099136,Twitter for Android,514699616,pt,#depressed,,"[{'type': 'replied_to', 'id': '709282212240334848'}]",824876766
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-11T02:09:30.000Z,708112581077164033,Só precisa uma piriguete dizer que a unha está bonita e crack ! #nails #depressed #futilidades http://someurl,everyone,708112581077164033,Instagram,102852557,pt,#depressed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-03-06T23:27:38.000Z,706622296325300224,Mental compulsions do exist. | #anxiety #ocd #depression #depressed #obsessivecompulsivedis... http://someurl http://someurl,everyone,706622296325300224,IFTTT,159665339,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-05T18:59:42.000Z,706192479922606085,"Tenho tantos testes ainda fico #depressed quando penso neles e no quanto ainda tenho para estudar, só espero conseguir",everyone,706192479922606085,Twitter Web Client,2372734896,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-03-04T23:30:25.000Z,705898221789454336,Quase tentei me matar..... #askanamia #depressed,everyone,705898221789454336,Twitter for iPhone,700699644444155904,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T03:39:51.000Z,704511439709585409,Acabou férias e eu mais chatiada que o Rick #ferias #depressed #dog #shihtzu http://someurl,everyone,704511439709585409,Instagram,102852557,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-29T07:34:54.000Z,704208207644921856,"Vi o novo @someuser 3, muito legal até converter o preço pra reais (nem inclui imposto/lucro da loja) #depressed http://someurl",everyone,704208207644921856,Tweetbot for iΟS,67490873,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-27T16:07:23.000Z,703612400998686721,"As férias já escorrendo p meus dedos 😭😭😭 #floripa #ferias #bff #depressed @ Florianópolis, Brazil http://someurl",everyone,703612400998686721,Instagram,102852557,pt,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-48.5667, -27.5833]}}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-26T23:21:48.000Z,703359339516583936,Ouvir childish gambino a esta hora põe-me #depressed,everyone,703359339516583936,Twitter for iPhone,2372734896,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-26T03:00:46.000Z,703052053195726848,IMDb Idc // #letmedie #sadquotes #depressed | #depressionquotes #grungequotes #sadquotepage #suicidal #killmenow #le... http://someurl,everyone,703052053195726848,IFTTT,4069842253,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-25T09:40:54.000Z,702790363623333888,Fui pro snap e não tem nada de quem eu queria. #depressed.,everyone,702790363623333888,Twitter for iPhone,312293516,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-24T20:54:47.000Z,702597565385195520,FAVELA 😍😍😍 @someuser| | #Ana #anxiety #bands #blithe #blackandwhite #depressed #depression #f4f #follow4follow #grun... http://someurl,everyone,702597565385195520,IFTTT,1328720802,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-23T01:44:37.000Z,701945726113284097,A vida não faz sentido depois que vc faz a barba! Hahaha its all over! #Depressed,everyone,701945726113284097,Twitter for Windows Phone,51922059,pt,#depressed,,,
