id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
812269295820341248,812269295820341248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ako- pre sinagot na ako ng crush ko.| Sya- pre gising nananaginip ka lang.. | #sad..😞😂😂,everyone,2016-12-23T12:11:06.000Z,1910298398,Facebook,tl,#sad,,,
812245186520567809,812135274373259264,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser matapos lahat ng party at pag sasaya natin eto ako ngayon nagkasakit hahaha #sad,everyone,2016-12-23T10:35:17.000Z,1049360924,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '812244875135434752'}]",3629404394,
812236273372909568,812236273372909568,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",parang kelan lang di ko pa kayo kilala. wala akong mausap sa twitter #sad| | EDWARD DownWithoutYou http://someurl,everyone,2016-12-23T09:59:52.000Z,1351346833,Twitter for Android,tl,#sad,"[{'type': 'quoted', 'id': '812235842722799617'}]",,
812187061419548672,812187061419548672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",tag mo yung friend mong paubos na ang kilay huhuhuhu #sad http://someurl,everyone,2016-12-23T06:44:19.000Z,135390346,Twitter for Android,tl,#sad,,,
812162608451166208,812162608451166208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sana bukas madalaw ko ang puntod ng isa sa mga ex gf ko| | #sad,everyone,2016-12-23T05:07:09.000Z,1952913174,Facebook,tl,#sad,,,
812146151314964480,812146151314964480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nakakamiss naman sila mayward #sad😂😂😂😂😂,everyone,2016-12-23T04:01:46.000Z,4255675698,Twitter Web Client,tl,#sad,,,
812053078731984896,812053078731984896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",..ganto pala feeling ng ofw pag christmas..grabe lungkot ko! 😭😭😭| | #Sad #imissmyfamily #ofwlife,everyone,2016-12-22T21:51:55.000Z,2559155761,Twitter for Android,tl,#sad,,,
812046704421797888,812046704421797888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung 1:41pm ka nagin tapos 1:45am ka nagout :D haha ang saya diba? | #decemberfeels| #ot| #yung ot mo kulang pa pagnaospital ka :D| #sad,everyone,2016-12-22T21:26:36.000Z,500661895,Facebook,tl,#sad,,,
811956019286769664,811949559945383936,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Eh sino kumuha nung photo? Yung shakeys din ba? #sad 😔,everyone,2016-12-22T15:26:15.000Z,722067197900644354,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '811954501175214080'}]",323230627,
811926180341264384,811926180341264384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",if only pain and stress burn calories edi kinabog ko na si jessy mendiola sa kasexihan nun #IsaPoAkongCrossbreedNgBalyenaAtBaboy #Sad,everyone,2016-12-22T13:27:40.000Z,3165437190,Twitter Web App,tl,#sad,,,
811917271140421632,811915144192102400,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser MERON!!!! nbsb parin ako #sad ano ba pero meron talaga nag eexist na ganyan 😂,everyone,2016-12-22T12:52:16.000Z,318351451,TweetDeck,tl,#sad,"[{'type': 'replied_to', 'id': '811917110049787904'}]",2843266531,
811902271126585345,811899485441835008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@someuser @someuser may virus padin ako. Hndi nga ako nkaakap db? #sad 😂,everyone,2016-12-22T11:52:40.000Z,137970777,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '811901520555847680'}]",2531340591,
811902187160772608,811902187160772608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung nag add ka 4 tas wala man lang nag accept sayo #sad,everyone,2016-12-22T11:52:20.000Z,726653206453870593,Twitter for iPad,tl,#sad,,,
811894671559495680,811894671559495680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Pasko na naman,| | #NgunitWalaKaNa| #SAD",everyone,2016-12-22T11:22:28.000Z,163415717,Facebook,tl,#sad,,,
811892443692093440,811892443692093440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",sana minsan.. ma bigyan nmn kita ng gift #sad :(,everyone,2016-12-22T11:13:37.000Z,811543075172601857,Mobile Web (M2),tl,#sad,,,
811873103227650048,811873103227650048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",waaaah...ganito pala feeling hindi makasali sa christmas party =( | | #sad,everyone,2016-12-22T09:56:46.000Z,713009101312122880,Twitter Web Client,tl,#sad,,,
811803878681260036,811803878681260036,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nakakalungkot lang......  nawala na uli ang Kalyeserye at tinapat pa sa bakasyon!! HUHUHUHU :( @someuser sana po ibalik niyo na uli!!!| #sad,everyone,2016-12-22T05:21:41.000Z,716810558717059072,Twitter Web Client,tl,#sad,,,
811770152136085504,811770152136085504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Hindi Quotes| #hindisms #hindiquotes #love #sad #Happiness| | Maidan mey haara hua insan, kabiee bee jeet saktaa... http://someurl",everyone,2016-12-22T03:07:40.000Z,2993159646,Facebook,tl,#sad,,,
811758759852675073,811758759852675073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Patapos na 2016 di ko parin naa achieve 69 assists sa isang game #sad,everyone,2016-12-22T02:22:24.000Z,2861957155,Twitter Web Client,tl,#sad,,,
811749555104419840,811749555104419840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kapag lumipas na, lumipas na. Wala ka nang magagawa kahit umiyak ka pa ng dugo. #sad hahaha",everyone,2016-12-22T01:45:50.000Z,793753016029450240,Mobile Web (M2),tl,#sad,,,
811693327292755970,811693327292755970,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sana mawala nalang ako. 😞 #sad #depressed,everyone,2016-12-21T22:02:24.000Z,767593867856089089,Twitter for Android,tl,#sad,,,
811624110463684609,811624110463684609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kingina sakit pa rin ng ulo ko. | Weakshit af ano ba yan :(| Para sa konting inumin, nagkakaganto ako #Sad",everyone,2016-12-21T17:27:21.000Z,1608325021,Twitter for Android,tl,#sad,,,
811585383112708100,811585383112708100,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","MGA KUYA MGA ATE, MGA MARE MGA PARE, MGA MANONG AT MGA MANANG, KOYANG AT ACHE, 16 PA LANG PO AKO. 😭😭😭😭😭😭 #DIHALATA #MUKHANADAW25 #SAD 😭😭😭😭😭😭",everyone,2016-12-21T14:53:28.000Z,2150905861,Twitter for iPad,tl,#sad,,,{'place_id': '01144beb46415cb2'}
811579616406040576,811579616406040576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Buti pa kayo nagdidiwang dahil bakasyon na. Samantalang ako, kabado sa ipapamaskong grade ng mga prof ko. #sad #svcklyf",everyone,2016-12-21T14:30:33.000Z,3023244967,Twitter for Android,tl,#sad,,,
811577924407164928,811577924407164928,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#hhw sesi unga chavi kuvengiwa famba uya amaphoriseni uya report  ungavi na mhaka na swona kuri vanhu variyi @someuser @someuser #sad#,everyone,2016-12-21T14:23:50.000Z,707880741389135872,Mobile Web (M2),tl,#sad,,,
811558918887325696,811558126876913664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser joke lang kasi ano baaaaaa huhuhuhu #Sad,everyone,2016-12-21T13:08:18.000Z,1608325021,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '811558758455250944'}]",323606810,
811536011368898560,811536011368898560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pinanganak ako noong nagsabog ng katorpehan....| #SAD,everyone,2016-12-21T11:37:17.000Z,3671351660,Twitter for Android,tl,#sad,,,
811523477198880768,811523477198880768,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Buti Pa Ang Famous ang daming likers ehhh ako wala| | #Sad,everyone,2016-12-21T10:47:28.000Z,804676069458460672,Twitter Web Client,tl,#sad,,,
811517572508254208,811517572508254208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dito na kami sa school mag papasko😡 walang katapusang system nayan😡#SAD #DBMS,everyone,2016-12-21T10:24:01.000Z,3425222833,Twitter for Android,tl,#sad,,,
811507716061417472,811507716061417472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Longest night nga pala toniiiiight. I wanna stargaze sa may bubong but well, di ako narunong umakyat #Sad",everyone,2016-12-21T09:44:51.000Z,1608325021,Twitter for Android,tl,#sad,,,
811442715095224320,811442715095224320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ran out of Tapatío ): #sad #favoritehotsauce,everyone,2016-12-21T05:26:33.000Z,424737323,Twitter for iPhone,tl,#sad,,,
811415005841084416,811412403745263616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser kapoy gawas mag kilaw na lang kog milo #sad,everyone,2016-12-21T03:36:27.000Z,2902521048,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '811412403745263616'}]",2902521048,
811402790241124352,811402135145283584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nagluto pa naman si coach mike 😢 #sad,everyone,2016-12-21T02:47:54.000Z,201686296,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '811402135145283584'}]",201686296,
811256988235689989,811256988235689989,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ay madamot. Kala ko kahit friends makikita. Di pala. #Sad,everyone,2016-12-20T17:08:33.000Z,369508969,Twitter Web Client,tl,#sad,,,
811239725080178689,811007761131548672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser Nasty man. #Sad,everyone,2016-12-20T15:59:57.000Z,426657691,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '811007761131548672'}]",914567454,
811190484420829185,811190484420829185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Parang hindi mo na ko kilala aa , kc wala kana maramdam ! :(| #sad",everyone,2016-12-20T12:44:17.000Z,764098675098259456,Twitter for Android,tl,#sad,,,
811122840875384832,811122840875384832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Craving for manggang hilaw #sad #bakit,everyone,2016-12-20T08:15:29.000Z,212855315,Twitter for iPhone,tl,#sad,,,
811001012295237632,811001012295237632,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",I love u Babyvoree.. mamimiss ko ang kakulitan mo dito sa twitter.. 😔⃣😞 #sad,everyone,2016-12-20T00:11:23.000Z,782858860067426304,Twitter for Android,tl,#sad,,,
810918627859959809,810918627859959809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lala Fans ko bhool gy #sad 😢😭😭 @someuser,everyone,2016-12-19T18:44:01.000Z,803225724144549889,Twitter for Android,tl,#sad,,,
810918432745066496,810918432745066496,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Aik tu meri koi (gf) nahi hai.!|   Agar koi #Sad_Song 😞 |  Suun lo tu aysa lagta ha Ka 5 6 gf dhoka dy Ka chali gi hain.! 😝😜😂 | #Sad #Song 👈,everyone,2016-12-19T18:43:15.000Z,751102555732766722,Twitter for iPhone,tl,#sad,,,
810915087485702144,810915087485702144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ung nakakairita nga pla si Sakura. Woooh~ NarutoShip inulit ko pla eps n npanood ko n. Kasalanan to ng deleted bookmarks eh. #sad #charlang,everyone,2016-12-19T18:29:57.000Z,3007052863,Twitter Web Client,tl,#sad,,,
810844203248824321,810844203248824321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kawawa naman yung mga plastic na tao pag namatay sila di sila mabubulok #sad 😢,everyone,2016-12-19T13:48:17.000Z,784283240299323392,Twitter for Android,tl,#sad,,,
810841611412221952,810841611412221952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mas sasaya na sana pasko ko kung hindi lang nya ko niloko #Sad,everyone,2016-12-19T13:37:59.000Z,4890713120,Twitter for Android,tl,#sad,,,
810841446626430976,810841446626430976,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Niribayan na gayod wifi password kan kataid ninda o ubos na ang saiyang mobile data. #sad,everyone,2016-12-19T13:37:20.000Z,101453762,Twitter for iPhone,tl,#sad,,,{'place_id': '00c701d36862cdca'}
810764315246489600,810764315246489600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 2}",Wala akong spotify #sad,everyone,2016-12-19T08:30:50.000Z,2810910283,Twitter for iPhone,tl,#sad,,,
810733787269083136,810733787269083136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Salamat sa mga buyer ko ng pusa mula sa 4 naging 1 nalang..| #sad | #solo http://someurl,everyone,2016-12-19T06:29:32.000Z,141937427,Facebook,tl,#sad,,,
810663529137127424,810663529137127424,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","dude pagkahugas ko ng pinggan, maliligo ako, tapos wala nakong gagawen hahahahhahahahahahahahha #sad",everyone,2016-12-19T01:50:21.000Z,570683837,Twitter for iPhone,tl,#sad,,,
810544031092580353,810544031092580353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",my fantasy 11 iri kundiisa musaga vatenderi vadiwa.| #sad,everyone,2016-12-18T17:55:30.000Z,501138254,Facebook,tl,#sad,,,
810499337469857792,810499337469857792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hirap ng layf #sad,everyone,2016-12-18T14:57:55.000Z,1214832313,Twitter for iPhone,tl,#sad,,,
810489894099296260,810489894099296260,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wala na confirmed na. Iniwan na ko ng tuwalya ko. Hays 😑 hahah Iniwan ko pala 😑 #sad,everyone,2016-12-18T14:20:23.000Z,1049360924,Twitter for Android,tl,#sad,,,
810485030224936960,810485030224936960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",bes nalason na ng hininga ni chacharat si bff. #sad @someuser,everyone,2016-12-18T14:01:03.000Z,2828269459,Twitter for iPhone,tl,#sad,,,
810429723914342400,810429723914342400,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser  Akka | I am feeling #sad | #CBL 😓😓😓,everyone,2016-12-18T10:21:17.000Z,764702360799019008,Twitter for Android,tl,#sad,,135019336,
810420517043916800,810420517043916800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser nageexit ng kusa saken mobile legend #SAD,everyone,2016-12-18T09:44:42.000Z,3671351660,Twitter for Android,tl,#sad,,794834269344387073,
810363669645099009,810363669645099009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","i asked my mom,| san may bpi?| | she said,| bahala ka sa | buhay mo| | #sad",everyone,2016-12-18T05:58:49.000Z,2717055926,Twitter for Android,tl,#sad,,,
810353534088556546,810353534088556546,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Baby bro is bastos huhu saying na hindi daw ako cute #Sad,everyone,2016-12-18T05:18:32.000Z,1608325021,Twitter for Android,tl,#sad,,,
810345950963113985,810344762460901378,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser yun na daw yung opening #sad bitin eh,everyone,2016-12-18T04:48:24.000Z,419155513,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '810345611975335936'}]",2890532594,
810330081566392320,810330081566392320,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Dahil totally alone.. nagluto ko ug pangduha... para.. tunga mi sa iro.. tsk tsk..| #sad #life,everyone,2016-12-18T03:45:21.000Z,794311465,Twitter for Android,tl,#sad,,,
810197349364535296,810197349364535296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wala naman kasi talaga ako ginawa 😞| .| .| .| .| .| .| #regram #repost #sad #quote #love http://someurl,everyone,2016-12-17T18:57:55.000Z,750163336067575808,Instagram,tl,#sad,,,
810166312962052097,810165825684512768,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser kinalimutan mo ngang magka bday tayo. #sad,everyone,2016-12-17T16:54:35.000Z,852275198,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '810166100767846400'}]",2748263767,
810148742670094336,810148742670094336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",mga 🐸 sobrang ingay talaga kapag madaming happenings ang kathniel hays di ba kayo solve sa happenings ng idol nyo hahahaha #sad,everyone,2016-12-17T15:44:46.000Z,2865567727,Twitter for Android,tl,#sad,,,
810109765053390848,810109765053390848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kami lang ata na employee na walang Christmas party at Bonus. #sad,everyone,2016-12-17T13:09:53.000Z,804091067821760512,Twitter for iPhone,tl,#sad,,,
810082477851099137,810082079631286272,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser may official ls ka? Buti ka pa may ls. Ako wala na ngang ls wala pang ipon. Haha. #sad,everyone,2016-12-17T11:21:27.000Z,3942510732,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '810082079631286272'}]",1028691889,
810074668258316288,810074668258316288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pau: may bagong crush na daw| | me: may bago ngang crush di naman ikaw #sad | | 😎💥,everyone,2016-12-17T10:50:26.000Z,717965853275230208,Twitter for iPad,tl,#sad,,,
809995516490588160,809790513570193408,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser di mo pa naranasan marinig yan from anyone except sa sarili mo no? #sad hahah,everyone,2016-12-17T05:35:54.000Z,155137773,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '809995179729960960'}]",3448936576,
809886102672666624,809886102672666624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Dapat DINA ang binigay na pangalan ng aking magulang dahil ako na yung DINA nagka love life #sad,everyone,2016-12-16T22:21:08.000Z,45963591,Twitter for iPhone,tl,#sad,,,
809831679330091008,809831679330091008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","wag sana dumating ung time na, magulat nlng kayo parehas na sobrang layo nyo na pala 😭 #sad #sleepy",everyone,2016-12-16T18:44:52.000Z,580075859,Twitter for Android,tl,#sad,,,
