source,referenced_tweets,conversation_id,author_id,reply_settings,id,in_reply_to_user_id,text,created_at,public_metrics,lang,geo,search_query
Twitter for Android,"[{'type': 'quoted', 'id': '814864060340547584'}]",814864950233427968,125957287,everyone,814864950233427968,2179523612,@someuser @someuser @someuser @someuser #disappointed with stooping level of Maruti service centre#cheapservice #shivamautozine http://someurl,2016-12-30T16:05:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '7929cea6bd5b32bd'},#disappointed
Twitter for Android,,814864060340547584,125957287,everyone,814864060340547584,2179523612,@someuser Disappointing service quality from shivam autozone Mumbai. Taking a customer for granted is tradition. #disappointed,2016-12-30T16:01:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,{'place_id': '7929cea6bd5b32bd'},#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '814862415468916737'}]",814861454197264384,1159742372,everyone,814863851359469570,775370507612979200,@someuser @someuser @someuser Seriously....what on earth is there to like? You need to get your priorities in order son. #disappointed,2016-12-30T16:00:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,814862547505606656,338602134,everyone,814862547505606656,271383486,@someuser disgusted with your staff in the bournemouth branch yesterday.  Will no longer shop with yourselves #disappointed #lostacustomer,2016-12-30T15:55:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814859403140546560,3184337522,everyone,814859403140546560,,"Dear @someuser , | Nuh 😉 its not gonna work! | I sincerely used to believe in you but just like last time with Zonia...| #disappointed",2016-12-30T15:43:15.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 42, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,814857721371574273,16789737,everyone,814857721371574273,,"#disappointment @someuser @someuser Very #disappointed with #Etsy You have my money, Mom has no gift...",2016-12-30T15:36:34.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814856496731320320,28606786,everyone,814856496731320320,1282275170,@someuser all the state of the art technology in your modern airport is useless if your transfer security process is so bad.#disappointed,2016-12-30T15:31:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814855194433486848,1085431620,everyone,814855194433486848,36611777,@someuser @someuser Disappointed wid the service provided by MMT. MMT booked a stinking lodge in Kaziranga & looted us #disappointed,2016-12-30T15:26:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,814854170826182658,16789737,everyone,814854170826182658,11522502,"@someuser @someuser Very #disappointed with #Etsy You have my money, Mom has no gift...",2016-12-30T15:22:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'quoted', 'id': '814571115221753857'}]",814854021093658625,41915862,everyone,814854021093658625,,Thats it?#disappointed http://someurl,2016-12-30T15:21:52.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '810621279103352832'}]",810600054012645376,1222053181,everyone,814853864033656832,1222053181,@someuser I did what you said and emailed you on December 18. No response #Disappointed #PleaseRespond #LifeStraw #LifeStrawGo,2016-12-30T15:21:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '5fe017de422ddfca'},#disappointed
Twitter Web App,,814851874595729408,18779483,everyone,814851874595729408,432599292,@someuser Im really #disappointed and #dissatisfied with my online order experience,2016-12-30T15:13:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,814851775261970432,362897972,everyone,814851775261970432,,I ordered a @someuser Charge 2 yesterday via @someuser for Same Day Delivery. I didnt know by same day they meant 2 days. #disappointed,2016-12-30T15:12:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,814851479290990592,23968498,everyone,814851479290990592,708441914262032384,@someuser Order #TCS1352024 still missing and no communication or action from #thecreatorstore #disappointed #BrokenPromises,2016-12-30T15:11:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'quoted', 'id': '814832975435153411'}]",814850477988818944,572487171,everyone,814850477988818944,144792607,"@someuser #Paytmcare  When customers trust you, you should reciprocate the same. Build credibility and trust with ur customers #disappointed http://someurl",2016-12-30T15:07:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814849056145084416,61370032,everyone,814849056145084416,86058383,@someuser Im pretty sure they arent supposed to look like this after only 3 months of wear...  #disappointed http://someurl,2016-12-30T15:02:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814843300314234880,794155432608747520,everyone,814843300314234880,,Just opened my fave sour cream @someuser pretzels to find theyre all salted. Whats that all about? #disappointed,2016-12-30T14:39:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814843147230609408,1327795610,everyone,814843147230609408,334654557,@someuser #upsetnephew wrong pieces in #Thomasandfriends set #disappointed #closedoverxmas #cantcomplain :( http://someurl,2016-12-30T14:38:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814842704597254144,144058775,everyone,814842704597254144,,AAA Trend Song is just a mix..! You think this is a trend we are sorry there is lot more good music out here..!#STRYuvanCombo #Disappointed,2016-12-30T14:36:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814841474592317440,197761271,everyone,814841474592317440,338200850,@someuser why didnt you perform at #Sunburn10 ?? | #disappointed,2016-12-30T14:32:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,"[{'type': 'replied_to', 'id': '814836640841691136'}]",814834725873483776,552502507,everyone,814840973037629440,2815754953,@someuser @someuser I have sent a long and detailed message. Please make sure it gets read. #disappointed #service,2016-12-30T14:30:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '514d0719e0a80a43'},#disappointed
Twitter for iPhone,,814840526004428801,34754197,everyone,814840526004428801,,It drives me absolutely insane when I work my ass off for something and I still dont get it. #disappointed,2016-12-30T14:28:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814838442236452864,472032205,everyone,814838442236452864,37916167,@someuser bought tub of Fruity Fingers at Cherwell Valley services. The mango is completely unripe and inedible #disappointed,2016-12-30T14:19:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814834992647995392,2758539239,everyone,814834992647995392,1056152593,"@someuser recently sold me an expired product, I never expected this from costco.. #disappointed #bad #service http://someurl",2016-12-30T14:06:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814834279301705728,355508642,everyone,814834279301705728,,WTF! At petrol bunk an hour ago. ₹10 for wat? Wen i got the fuel of ₹200/-| #DeMonetisation #disappointed #CashlessDisaster 😣😣 @someuser http://someurl,2016-12-30T14:03:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",en,{'place_id': '09d1f3f3051efbba'},#disappointed
Twitter for Android,,814833427828477953,3175404932,everyone,814833427828477953,1032221976,@someuser very poor experience. Only @someuser as payment option which doesnt seem to be working! #Disappointed,2016-12-30T14:00:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814832972079755264,585149127,everyone,814832972079755264,83603097,@someuser my father just purchased tires. The tires went flat in less then 48 hours. The mechanic wont replace.Why!? #Disappointed #FixIt,2016-12-30T13:58:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Windows,,814832218162003968,2337302432,everyone,814832218162003968,,"My @someuser decided not to charge, contacted support and told nothing they can do as its discontinued, only 14mo old :( #disappointed",2016-12-30T13:55:14.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814830563207114752,797875604095954944,everyone,814830563207114752,766258287331446786,@someuser ive posted my snapchat story 9hrs ago & your stalking ass still didnt watch it🤔💔 #disappointed,2016-12-30T13:48:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814830430331473920,793456399963521024,everyone,814830430331473920,,Just watched the trailer for #WhyHim and now wondering if James Franco is even capable of making a movie without vulgarity #disappointed,2016-12-30T13:48:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,"[{'type': 'quoted', 'id': '814811449230929921'}]",814829961991299072,2349119526,everyone,814829961991299072,955627646,@someuser guess Ill have to send my girls to another NY Deli in August. #disappointed http://someurl,2016-12-30T13:46:16.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814829418581553152,401415775,everyone,814829418581553152,4733680527,@someuser shocking service from Samsung no customer service skills....#disappointed 😡,2016-12-30T13:44:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814828637014884352,374117612,everyone,814828637014884352,,Even my fat jeans are snug. #disappointed #damnyou #carbs,2016-12-30T13:41:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814827499901177856,22383467,everyone,814827499901177856,,Visited a one new gnc and only thing different was a couple new signs on the windows. #disappointed,2016-12-30T13:36:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,"[{'type': 'replied_to', 'id': '814822159113666561'}]",814822159113666561,140865518,everyone,814823627627565057,85307509,@someuser Why wasnt it live on Palace TV? #Disappointed,2016-12-30T13:21:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '7059f9b9f31d4c4a'},#disappointed
Twitter for Android,,814822472004476929,308534582,everyone,814822472004476929,,Coleen: Ano yon? Ew!!| @someuser Long intestine| | Med ang boyfriend pero long intestine daw #sad #respecttheintestine #disappointed,2016-12-30T13:16:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}",tl,,#disappointed
IFTTT,,814820036791726081,737394371809533952,everyone,814820036791726081,,disappointed girl #TheMemebot #disappointed girl #Funny #Meme http://someurl http://someurl,2016-12-30T13:06:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,814818675110899717,3573918616,everyone,814818675110899717,,Briefly misread Swindon as Sweden #disappointed http://someurl,2016-12-30T13:01:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814814893379584000,882453271,everyone,814814893379584000,271516607,@someuser paid for express shipping but my delivery was rescheduled for another 4DAYS....it was supposed to arrive today #disappointed,2016-12-30T12:46:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '814805437711142913'}]",814781521697574912,865653338,everyone,814806250269638656,921058087,@someuser I thought everything in Australia kills you. #disappointed,2016-12-30T12:12:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '814644370628575233'}]",814644370628575233,2811863672,everyone,814805869548412930,236979949,@someuser disappointed in you Jamie. They are NOT the top 8 films of the 80s. So many greats not included. #disappointed,2016-12-30T12:10:32.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814802568337653760,969755948,everyone,814802568337653760,,Received my star trek beyond dvd from sky today. Looks like it came from the black market. #disappointed 😞,2016-12-30T11:57:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814802077155266560,603122804,everyone,814802077155266560,2228424325,"@someuser Ordered the Kawaii limited ed tshirt, due 12/12, my daughters Birthday was the 15th. Tshirt still not arrived #disappointed http://someurl",2016-12-30T11:55:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814802018850246656,1422707840,everyone,814802018850246656,,"#disappointed my parcel has been delivered to a random reception, no one has signed for it, now cant find it!! @someuser #unhappy",2016-12-30T11:55:14.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Instagram,,814801230262370305,3338112568,everyone,814801230262370305,,"I was hoping there would be a fun, holiday badge for this one. 😣| #fitbit #holidayhero #disappointed http://someurl",2016-12-30T11:52:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,814800750052339712,287188115,everyone,814800750052339712,123600583,@someuser Bought this eyebrow gel from your harrow store only to get home and see that a huge chunk has been taken out of it!#disappointed http://someurl,2016-12-30T11:50:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,814793354898710530,44199159,everyone,814793354898710530,,Oh @someuser you have a great lingerie sale but no staff members to help with fittings! 😣 I was ready to buy loads #disappointed,2016-12-30T11:20:48.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
