conversation_id,created_at,reply_settings,text,author_id,source,id,public_metrics,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
813540267609440256,2016-12-27T00:21:29.000Z,everyone,n gostei n curti #sad — sorry http://someurl,2923394691,Curious Cat,813540267609440256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813536340885307392,2016-12-27T00:05:53.000Z,everyone,As vezes fico triste pensando q nn tenho pau e q nunca vou poder falar q vou comer alguem de forma literal #Sad,753953787576983552,Twitter Web App,813536340885307392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813529065105846272,2016-12-26T23:36:58.000Z,everyone,"todo fandom que eu entro, a julya entra também, eu acabo induzindo ela, o único que eu nunca consegui induzir foi o do justin #sad",2205092604,Twitter Web Client,813529065105846272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813513789236793345,2016-12-26T22:36:16.000Z,everyone,queria poder zoar ele porém eu sou igualzinha #sad http://someurl,3224503439,Twitter for Android,813513789236793345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",pt,#sad,,"[{'type': 'quoted', 'id': '813510421776834560'}]",
813508917917585408,2016-12-26T22:16:54.000Z,everyone,vontade de comer um prato com vatapá e creme de galinha uma verdura porra #sad,396917930,Twitter for Android,813508917917585408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813494048149434368,2016-12-26T21:17:49.000Z,everyone,As vezes vejo as pessoas postando Meta de relacionamento..E A MINHA META SENDO PARAR DE ACORDAR TARDE😂😂| #sad #feels #MafiaSDV,800857375364284416,Twitter Web Client,813494048149434368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#sad,,,
813471006018961408,2016-12-26T19:47:38.000Z,everyone,@someuser pois é o atendimento era uma merda mas a pizza uma delícia 😭😭😭 #sad,226036934,Twitter for Android,813471352321638400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,69131644,"[{'type': 'replied_to', 'id': '813471204409540608'}]",
813460737163218944,2016-12-26T19:24:35.000Z,everyone,@someuser @someuser que pena q ele n sabe interpretar outro papel #sad,962348137,Twitter Web Client,813465550198226944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,15141834,"[{'type': 'replied_to', 'id': '813460820923482112'}]",
813455222811017218,2016-12-26T18:45:17.000Z,everyone,as pessoas defendendo são todas cristãs. Aparentemente não conhecem um tal de jesus cristo. #sad,70193989,Twitter Web Client,813455659308027904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,70193989,"[{'type': 'replied_to', 'id': '813455437794316288'}]",
813445680052178946,2016-12-26T18:05:37.000Z,everyone,indo embora com uma dorzinha no core ):#sad,70042956,Twitter for Windows,813445680052178946,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
813434347982360576,2016-12-26T17:20:36.000Z,everyone,Eu iria parecer um saco de batatas #sad http://someurl,3620716336,Twitter for iPhone,813434347982360576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '810100024373891072'}]",
813422139902689280,2016-12-26T16:43:17.000Z,everyone,@someuser @someuser pulo seu rabo| para de usar isso com as pessoas | tchau | #triste| #decepção| #sad| #MeCortando,737683252836749312,Twitter Web Client,813424957296431104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,2641300323,"[{'type': 'replied_to', 'id': '813424695118888960'}]",
813416987737067520,2016-12-26T16:11:37.000Z,everyone,Hoje eu tô querendo botar essa música nas alturas mas mamãe veio visitar #sad,896477677,Twitter for Android,813416987737067520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813387193637072897,2016-12-26T14:13:13.000Z,everyone,Mais uma desgraça no meio artístico: Michel Teló  foi encontrado esta manhã em seu apartamento... VIVO E COMPONDO! #sad,1380443348,Twitter Web Client,813387193637072897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
813375444611465216,2016-12-26T13:39:48.000Z,everyone,@someuser eu| | mas to sem sjc| | #sad,2294866519,Twitter for Android,813378783147413504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,286242334,"[{'type': 'replied_to', 'id': '813375444611465216'}]",
813352388111331332,2016-12-26T11:58:18.000Z,everyone,@someuser pq q todo mundo vai p 5 que saco| (to c family não tem como #sad),743939202,Twitter for iPhone,813353240645500932,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,750810850697568256,"[{'type': 'replied_to', 'id': '813353070776188932'}]",
813346145846050818,2016-12-26T11:30:07.000Z,everyone,Nem minha caneca saiu ilesa de 2016| Esse ano está demorando a terminar| #2016 #vem2017 #sad #cup... http://someurl,392973142,Instagram,813346145846050818,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#sad,,,
813259822514794496,2016-12-26T05:47:05.000Z,everyone,meu sonho eh dar block nessa @ mas geral gosta dela e ela tá no lmjds n vai dar #sad 😡,2920428975,Twitter for iPhone,813259822514794496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 3}",pt,#sad,,,
813250304523309056,2016-12-26T05:09:52.000Z,everyone,@someuser nem fui #sad,378788757,Twitter for iPhone,813250455971201025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,257997785,"[{'type': 'replied_to', 'id': '813250304523309056'}]",
813214640272449536,2016-12-26T02:47:33.000Z,everyone,Eu na vida. #Sad http://someurl,1535458663,Twitter for Android,813214640272449536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '813185883755184131'}]",
813212288337448961,2016-12-26T02:38:12.000Z,everyone,estou a ter uma conversa com o bae sobre o facto de o natal passar tão rápido #sad,2322446330,Twitter for iPhone,813212288337448961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813210412699254784,2016-12-26T02:36:41.000Z,everyone,@someuser @someuser não ganhei nenhum presente😩😩😩 mas geralmente só um #sad,454195127,Twitter for iPhone,813211904730603520,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",pt,#sad,1669123568,"[{'type': 'replied_to', 'id': '813211649347911680'}]",
813207436739936256,2016-12-26T02:18:56.000Z,everyone,De realiteit op Curacao #curacao #dierenhulp #kerst #katten #kittens #kat #sad #animalrescue http://someurl,803757088627363840,Twitter Web Client,813207436739936256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
813203134382227456,2016-12-26T02:01:50.000Z,everyone,"@someuser RT: @someuser como é difícil te ver, vou ter que marcar horário na agenda #sad",347542065,Twitter for Android,813203134382227456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,2220587251,,
813200051422003200,2016-12-26T01:49:35.000Z,everyone,qUE DOLOR #SAD http://someurl,3669201975,Twitter Web Client,813200051422003200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813198758297108480,2016-12-26T01:44:27.000Z,everyone,"“QUE TRISTE, GEORGE MICHAEL É UM DOS GRANDES ARTISTAS DA HISTÓRIA...“ #INSTALIFE #INSTAPOP #SAD... http://someurl",139836476,Instagram,813198758297108480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813196645068341248,2016-12-26T01:36:03.000Z,everyone,Chocada c a morte prematura #ripGeorgeMichael era uma grande fã #sad,53193756,Twitter for iPhone,813196645068341248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813182535878447108,2016-12-26T00:39:59.000Z,everyone,SUPER INCONFORMADA! | TRISTE DEMAIS! | #rip #georgemichael #sad #shocked #mourning #crying... http://someurl,183079555,Instagram,813182535878447108,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,"{'place_id': '59373f0a295160e4', 'coordinates': {'type': 'Point', 'coordinates': [-43.0944, -22.8844]}}"
813182232537997312,2016-12-26T00:38:47.000Z,everyone,Quando eu canto no chuveiro não me apoiam assim #sad,974809512,Twitter Web Client,813182232537997312,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '5966df2fa0aa6a4f'}
813168695757438976,2016-12-25T23:44:59.000Z,everyone,"Meu Deus!!!! Socorro!!!! 😢😢😢😢 #ripgeorgemichael #sad #pleaseend2016 ⚡ Morre o cantor George Michael, aos 53 anos| | http://someurl",162090795,Twitter for Android,813168695757438976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
813164435971903488,2016-12-25T23:28:04.000Z,everyone,até o esquilo ganhou presente #sad http://someurl,2634545162,Twitter for iPhone,813164435971903488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
810956486256054272,2016-12-25T22:33:52.000Z,everyone,@someuser omg só vi isto agora #sad,3013777518,Twitter for Android,813150796426649600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,1516756860,"[{'type': 'replied_to', 'id': '811324488637943808'}]",
813139441221038080,2016-12-25T21:49:44.000Z,everyone,"@someuser nossa minina, eu sou da tua team #SAD",2619656894,Twitter Web Client,813139691096653824,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,2353831184,"[{'type': 'replied_to', 'id': '813139587468034048'}]",
813120691163762688,2016-12-25T20:34:14.000Z,everyone,"n digam isso, eu n tenho rabo #sad http://someurl",2660998510,Twitter for Android,813120691163762688,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
813111001793052672,2016-12-25T19:55:44.000Z,everyone,Almoço de natal em família!! #Boring #Sad #Saudades 😞 (@ Conjunto Residencial Jardim Atlântico) http://someurl,2309299857,Foursquare,813111001793052672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813107527391019008,2016-12-25T19:41:55.000Z,everyone,Fichas de mentira #sad,4882115457,Twitter for iPhone,813107527391019008,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",pt,#sad,,,
813105282536603651,2016-12-25T19:33:00.000Z,everyone,luana não viu meu feliz natal #sad,2187204360,Twitter for iPhone,813105282536603651,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",pt,#sad,,,
813102329943703552,2016-12-25T19:21:16.000Z,everyone,Natal meia boca sem meu filhote...Papai No(Leo)! #sad #chateado #papainoel #santa http://someurl,198621311,Linkis: turn sharing into growth,813102329943703552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813097738665598976,2016-12-25T19:03:02.000Z,everyone,queria comer a sobremesa primeiro mas ninguém deixou #sad,3138043351,Twitter for Android,813097738665598976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813068273872945152,2016-12-25T17:05:57.000Z,everyone,Ahhh uma internet bacana p assistir alguma coisa #sad,322351883,Twitter for Android,813068273872945152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
813065281660719106,2016-12-25T16:54:03.000Z,everyone,Agr me dei conta de que pro meu rabisco na costa sara eu preciso não deitar de costa #sad,198703131,Twitter for Android,813065281660719106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812851900546686976,2016-12-25T14:33:03.000Z,everyone,@someuser @someuser eu pus no grupo de caloiros e so 2 pessoas responderam o resto deu like e no mu face so likes mesmo... #sad,2949702203,Twitter for Android,813029796678660096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,3005744392,"[{'type': 'replied_to', 'id': '812851900546686976'}]",
812980335856193536,2016-12-25T11:17:15.000Z,everyone,de ontem só fui autorizada a comer as frutas #sad,2625911703,Twitter for iPhone,812980519805845505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,2625911703,"[{'type': 'replied_to', 'id': '812980335856193536'}]",
812886107893493761,2016-12-25T05:31:40.000Z,everyone,@someuser mas me expulsaram da janta :/// #sad,41482460,Twitter for iPhone,812893551235362816,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#sad,275238916,"[{'type': 'replied_to', 'id': '812892316247752704'}]",
812864604716101632,2016-12-25T03:36:38.000Z,everyone,eu n vou pular as sete ondas no natal #sad,710943571155816449,Twitter Web Client,812864604716101632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812859598159941633,2016-12-25T03:16:45.000Z,everyone,tava na expectativa de ganhar uma camiseta de fallen mas não foi nesse natal que eu consegui #sad,3138043351,Twitter for Android,812859598159941633,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812859011448111104,2016-12-25T03:14:25.000Z,everyone,Com certeza esse é uns melhores Natal. ❤ | #ａｌｏｎｅ  #sad #bad http://someurl,181696901,Instagram,812859011448111104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812836443102085120,2016-12-25T01:44:44.000Z,everyone,ni chaskibunes compraron #sad,713192286268600320,Twitter for Android,812836443102085120,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812821166566023168,2016-12-25T00:44:02.000Z,everyone,Não recebi um corsa #Sad #OPaiNatalNãoExiste,556059574,Twitter for Android,812821166566023168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#sad,,,
812817771310514176,2016-12-25T00:30:32.000Z,everyone,to vendo vc me ignorando e conversando c outras pessoas #sad,4876241549,Twitter for Android,812817771310514176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812817376777486336,2016-12-25T00:28:58.000Z,everyone,So abri as prendas antes da 00h pq os meus avós tiveram de ir embora #sad,3115035585,Twitter for Android,812817376777486336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812792872676327425,2016-12-25T00:14:49.000Z,everyone,@someuser a @someuser acabou de barrar minha havaianas #sad,147756520,Twitter for iPhone,812813815993737216,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#sad,3817653863,"[{'type': 'replied_to', 'id': '812792872676327425'}]",{'place_id': '70d9237ded8be5f4'}
812771495919386625,2016-12-24T21:57:42.000Z,everyone,@someuser te troquei pois me trocaste #sad 😑,1183900681,Twitter Web Client,812779309253410817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,2826596691,"[{'type': 'replied_to', 'id': '812779005833265152'}]",
812765993894297600,2016-12-24T21:05:16.000Z,everyone,@someuser queria tanto ter franja #sad,767856069196513280,Twitter for iPad,812766112282800128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,1961229522,"[{'type': 'replied_to', 'id': '812765993894297600'}]",
812752824656424960,2016-12-24T20:12:28.000Z,everyone,"Se um parlamentar aprova, com ESSE grau de ignorância, medidas tão destrutivas e irresponsáveis, imagina o que compreende a população. #sad http://someurl",101943607,Twitter Web Client,812752824656424960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '812658632051531776'}]",
812750655928602625,2016-12-24T20:03:51.000Z,everyone,Não fui à ginjinha tirar selfie com o Marcelo #sad,64550935,Twitter for Android,812750655928602625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812716592337395712,2016-12-24T17:48:29.000Z,everyone,dormi praticamente do dia todo e ainda não foi suficiente #sad,2266758643,Twitter Web Client,812716592337395712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812706223808192512,2016-12-24T17:07:17.000Z,everyone,Acabei a série ... #Sad,2478851629,Twitter Web Client,812706223808192512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '5615491555fae413'}
812692365278375936,2016-12-24T16:20:03.000Z,everyone,"@someuser o cara é feio e tem cara de maconheiro, whsuhwwnsus só gente assim que dá em cima do meu ser #sad",2586394801,Twitter for Android,812694337645580288,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,262966386,"[{'type': 'replied_to', 'id': '812694059424813056'}]",
812687582790320132,2016-12-24T15:53:13.000Z,everyone,robertkkost não entra mais no hebbo #sad,4906284077,Twitter Web Client,812687582790320132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812683187839238145,2016-12-24T15:35:45.000Z,everyone,Não vejo a hora de ter o meu telemovel cmg ... #sad,3157582209,Twitter Web Client,812683187839238145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
812676175151661056,2016-12-24T15:13:27.000Z,everyone,@someuser #sad MENINA TU TAVAS A MORRER D SONO AINDA ADORMECIAS EM CIMA DO ALEEM em vez disso adormeceste em cima d mim,3807228753,Twitter Web Client,812677576489631744,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3123275919,"[{'type': 'replied_to', 'id': '812677085818929152'}]",
812669780155133952,2016-12-24T14:42:28.000Z,everyone,"dessa vez eu sonhei que tatuava uma conchinha, aí eu acordei, olhei pro meu braço e ela não tava lá, fiquei bem #sad",3140649633,Twitter for Android,812669780155133952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
